ds,yhat,yhat_lower,yhat_upper,actual
2011-04-25,20070.35247658821,15934.514916903849,24477.242338536365,19612.0
2011-05-02,20195.824095769705,15801.30372778219,24722.279850194176,21557.0
2011-05-09,20274.684800187984,16111.61867887384,24545.04846035512,20934.0
2011-05-16,20125.247235638,15444.826351929107,24727.12617565725,21384.0
2011-05-23,19829.296265319084,15185.556702499232,24382.752516210214,19900.0
2011-05-30,19630.89918108841,15038.448348066697,24070.95362100956,18346.0
2011-06-06,19627.310980828624,14797.371729149494,24334.244697735136,19674.0
2011-06-13,19688.451075164085,14996.898808769682,24609.842732432153,19153.0
2011-06-20,19718.018143085137,15371.025625612761,24341.41321740215,19480.0
2011-06-27,19868.074449451567,15520.707961729833,24832.892783224397,22973.0
2011-07-04,20349.192754635023,15457.611313456995,24962.59556275721,20354.0
2011-07-11,21041.135846545156,16355.503167012052,25854.28214417284,20196.0
2011-07-18,21453.797226531187,17093.017214918993,26043.75884887655,20957.0
2011-07-25,21200.34455878122,16382.425840584101,25807.488138974586,20578.0
2011-08-01,20470.677922143914,15968.377359972157,24878.188901473113,22509.0
2011-08-08,19910.300477353427,15591.780839440926,24746.31756913694,18287.0
2011-08-15,19985.08166464348,15348.5497182606,24627.606250370904,16695.0
2011-08-22,20538.009502759596,16224.214353384035,24974.81330407613,20480.0
2011-08-29,21031.927863761895,16639.60764449983,25539.09211907752,19775.0
2011-09-05,21163.762737556797,16785.27004310794,26022.884039178563,21276.0
2011-09-12,21120.244465132047,16591.98952390288,25326.716836388703,20250.0
2011-09-19,21222.21228276436,16547.07276874056,25555.287394292518,19947.0
2011-09-26,21459.198749910724,17061.03954647779,25699.576251880186,19992.0
2011-10-03,21505.78507234011,17123.607643927495,26024.048123680874,20839.0
2011-10-10,21159.49652600918,16638.45296756415,25715.12311171417,20099.0
2011-10-17,20608.407636825334,16053.609598853158,24993.371411634904,18445.0
2011-10-24,20196.62072883824,15425.162371599701,24797.631901855337,15457.0
2011-10-31,20028.185962308602,15177.499099747747,24472.223600217178,15326.0
2011-11-07,19927.991025232433,15751.419882328226,24272.02214633067,18245.0
2011-11-14,19740.62605274268,14913.426943669863,24442.590299484815,17053.0
2011-11-21,19457.78905110273,14810.413709294515,23585.248063445844,17208.0
2011-11-28,18936.171226260514,14337.88490651645,23243.35373955215,15584.0
2011-12-05,17661.653615664967,12952.631160479785,22156.679268219672,13875.0
2011-12-12,15131.68496731656,10317.03359489028,19836.80114726388,15044.0
2011-12-19,11653.67957869769,7351.497392160545,15965.623076723015,10055.0
2011-12-26,8610.529468586636,3511.7222867528726,13049.286856234783,7640.0
2012-01-02,7591.758476010115,2916.469632558125,12269.830024506093,10018.0
2012-01-09,9026.349266802208,4340.5424244593805,13513.455727482517,10955.0
2012-01-16,11684.206591626513,7312.585013116901,16627.89843551334,11392.0
2012-01-23,13670.004254312167,8859.417680795614,18375.151846625053,11973.0
2012-01-30,14016.296836688702,9329.974824275037,18881.982134821195,10922.0
2012-02-06,13348.822097388296,8968.249495394792,17949.996895787906,10806.0
2012-02-13,13063.117376859642,8604.128272331249,17595.606166702135,13114.0
2012-02-20,13954.91900812517,8972.283547265646,18438.381438141245,14283.0
2012-02-27,15665.491194640072,10910.644898970102,20380.33278941415,13544.0
