ds,yhat,yhat_lower,yhat_upper,actual
2008-09-29,56296.96488076374,39289.2174837116,72309.84039872963,65054.0
2008-10-06,55247.04928350188,39781.2157710506,71120.72879712854,61692.0
2008-10-13,53600.433368012586,37756.772961442715,70017.0569059603,57162.0
2008-10-20,52983.42170988287,38180.14750181134,69207.90923879635,58837.0
2008-10-27,53487.230586458536,38539.34493356292,68595.56853863475,62227.0
2008-11-03,53783.083758538174,37757.74872238373,68845.71538812217,62190.0
2008-11-10,53284.523270628546,37170.64639654124,68781.58182366297,56536.0
2008-11-17,53257.884449688965,36522.136434531094,68093.10967421712,57074.0
2008-11-24,54884.08096483249,39935.36674377758,70761.03053365955,64651.0
2008-12-01,56505.301538749685,41561.99770917576,71667.20695302571,55772.0
2008-12-08,54149.37809211222,38655.34332553661,69028.90845383932,46518.0
2008-12-15,45873.5931143967,30755.77728899412,62448.58677138279,47844.0
2008-12-22,35347.78393179993,21228.879964256754,51330.80573014814,31955.0
2008-12-29,29908.771933617572,13476.977456509168,44688.77340734818,14781.0
2009-01-05,34102.926436044836,17718.207950002023,49998.58242715379,8393.0
2009-01-12,45145.638589973416,29071.967789832546,62057.08902004296,29718.0
2009-01-19,55245.92741320808,38784.42226588752,70572.3718858683,35128.0
2009-01-26,58603.67758684575,42220.088912520936,74310.29489193029,41421.0
2009-02-02,55989.543098513364,40180.2971613104,73071.19681414224,43724.0
2009-02-09,52635.37983582028,36462.25665214629,68801.18371347219,37252.0
2009-02-16,52381.828272087245,36838.990563609885,68522.09297336129,36994.0
2009-02-23,54509.21116986989,37797.03323094758,71132.36964147197,33316.0
2009-03-02,55926.075229284565,39961.74816222325,71156.53334491097,32187.0
2009-03-09,55269.316853720054,38825.74074832332,72134.42221533351,32006.0
2009-03-16,54037.97380231384,39021.84951226315,69995.651188946,36782.0
2009-03-23,54119.14345043037,38919.473895923365,71182.89973894293,33668.0
2009-03-30,55340.382231123906,38783.39112586068,71469.17769093446,32749.0
2009-04-06,56021.065612770384,40517.91124359396,72097.07788713643,34418.0
2009-04-13,55369.84720080755,39232.92573439584,71437.49223275486,29443.0
2009-04-20,54436.20038024693,39304.452888614884,70579.71076733655,29423.0
2009-04-27,54558.873503245304,38391.80148352234,71153.83024829121,35587.0
2009-05-04,55574.16605260331,40219.09361814656,70818.18112380891,28370.0
2009-05-11,56137.352660776014,39693.49561966102,72343.73484229324,34793.0
2009-05-18,55557.5362459435,40022.02978154163,71898.70328443809,39115.0
